date,state,fips,total_cases,total_deaths,cases_in_past_day,deaths_in_past_day,cases_in_past_seven_days,deaths_in_past_seven_days
2020-12-30,New York,36,963647,37412,12917,156,80752,958
2020-12-30,North Carolina,37,535120,6780,8681,150,37251,362
2020-12-30,North Dakota,38,92208,1289,372,6,1479,40
2020-12-30,Northern Mariana Islands,69,122,2,0,0,4,0
2020-12-30,Ohio,39,690748,8855,8178,133,45926,494
2020-12-30,Oklahoma,40,287030,2453,3249,48,17754,170
2020-12-30,Oregon,41,112301,1478,1043,21,6281,69
2020-12-30,Pennsylvania,42,636710,15718,8627,329,49802,1248
2020-12-30,Puerto Rico,72,109503,1484,98,24,5400,76
2020-12-30,Rhode Island,44,87949,1777,1160,17,5883,73
2020-12-30,South Carolina,45,303475,5249,2873,51,21245,221
2020-12-30,South Dakota,46,98720,1464,562,18,2680,75
2020-12-30,Tennessee,47,566457,6748,8903,101,39131,432
2020-12-30,Texas,48,1754466,27821,19431,322,102223,1197
2020-12-30,Utah,49,271940,1259,2614,21,14243,63
2020-12-30,Vermont,50,7276,134,74,4,596,17
2020-12-30,Virgin Islands,78,2010,23,31,0,60,0
2020-12-30,Virginia,51,344345,4984,4048,64,25212,224
2020-12-30,Washington,53,247455,3486,1763,53,12623,241
2020-12-30,West Virginia,54,84225,1318,1452,34,8289,124
2020-12-30,Wisconsin,55,516226,5195,3170,38,15783,239
2020-12-30,Wyoming,56,44133,405,210,0,1469,32
2020-12-31,Alabama,01,361226,4827,4406,53,22425,151
2020-12-31,Alaska,02,46740,198,499,3,1864,7
2020-12-31,Arizona,04,523829,8879,8463,153,40327,578
2020-12-31,Arkansas,05,225138,3676,2708,39,13993,270
2020-12-31,California,06,2307769,25965,32264,574,259850,2021
2020-12-31,Colorado,08,335579,4879,2893,57,14865,269
2020-12-31,Connecticut,09,185708,5995,2045,31,12965,204
2020-12-31,Delaware,10,57456,926,860,5,4441,38
2020-12-31,District of Columbia,11,28983,786,225,6,1547,30
2020-12-31,Florida,12,1323307,21672,17192,127,75769,678
2020-12-31,Georgia,13,644065,10588,11204,85,46312,332
2020-12-31,Guam,66,8286,123,9,1,51,1
2020-12-31,Hawaii,15,21459,286,175,3,752,3
2020-12-31,Idaho,16,141388,1438,1238,29,6005,85
2020-12-31,Illinois,17,965840,17979,7987,166,38873,1015
2020-12-31,Indiana,18,514455,8263,6476,103,28774,533
2020-12-31,Iowa,19,281712,3891,1645,69,8051,152
2020-12-31,Kansas,20,225455,2741,94,0,12493,234
2020-12-31,Kentucky,21,268828,2956,838,13,15391,176
2020-12-31,Louisiana,22,315275,7488,4046,40,18776,216
2020-12-31,Maine,23,24201,347,702,13,2975,30
2020-12-31,Maryland,24,276834,5895,2953,47,15840,268
2020-12-31,Massachusetts,25,375178,12423,7260,85,33253,460
2020-12-31,Michigan,26,526668,13010,267,2,19123,604
2020-12-31,Minnesota,27,415361,5382,2195,61,10899,273
2020-12-31,Mississippi,28,215811,4787,2756,40,13160,231
2020-12-31,Missouri,29,418637,5887,4873,41,19109,260
2020-12-31,Montana,30,81701,962,349,12,2635,44
2020-12-31,Nebraska,31,167795,1690,1410,39,6457,89
2020-12-31,Nevada,32,225165,3136,2132,55,12503,210
2020-12-31,New Hampshire,33,44028,759,786,18,5126,69
2020-12-31,New Jersey,34,479381,19042,5096,90,27594,498
2020-12-31,New Mexico,35,142897,2479,1678,41,7731,207
2020-12-31,New York,36,979040,37557,15393,145,82798,953
2020-12-31,North Carolina,37,541070,6811,5950,31,43065,391
2020-12-31,North Dakota,38,92502,1299,294,10,1547,32
2020-12-31,Northern Mariana Islands,69,122,2,0,0,4,0
2020-12-31,Ohio,39,700380,8962,9632,107,46730,506
2020-12-31,Oklahoma,40,290936,2489,3906,36,18383,161
2020-12-31,Oregon,41,113929,1485,1628,7,7107,68
2020-12-31,Pennsylvania,42,646060,16020,9350,302,49938,1261
2020-12-31,Puerto Rico,72,109906,1503,403,19,5483,80
2020-12-31,Rhode Island,44,87949,1777,0,0,5883,73
2020-12-31,South Carolina,45,307507,5296,4032,47,22479,253
2020-12-31,South Dakota,46,99164,1488,444,24,2618,58
2020-12-31,Tennessee,47,572579,6846,6122,98,40204,479
2020-12-31,Texas,48,1771325,28155,16859,334,111071,1276
2020-12-31,Utah,49,276612,1270,4672,11,16023,65
2020-12-31,Vermont,50,7412,136,136,2,631,16
2020-12-31,Virgin Islands,78,2031,23,21,0,64,0
2020-12-31,Virginia,51,349584,5032,5239,48,25669,241
2020-12-31,Washington,53,251064,3523,3609,37,13795,255
2020-12-31,West Virginia,54,85334,1338,1109,20,8095,110
2020-12-31,Wisconsin,55,520438,5245,4212,50,16732,223
2020-12-31,Wyoming,56,44409,438,276,33,1745,65
2021-01-01,Alabama,01,365747,4872,4521,45,23321,192
2021-01-01,Alaska,02,46740,198,0,0,1864,7
2021-01-01,Arizona,04,530267,9015,6438,136,43274,606
2021-01-01,Arkansas,05,229442,3711,4304,35,16175,273
2021-01-01,California,06,2345726,26236,37957,271,281035,2272
2021-01-01,Colorado,08,338357,4936,2778,57,15028,305
2021-01-01,Connecticut,09,185708,5995,0,0,12965,204
2021-01-01,Delaware,10,58064,930,608,4,4411,39
2021-01-01,District of Columbia,11,29252,788,269,2,1816,32
2021-01-01,Florida,12,1323307,21672,0,0,75769,678
2021-01-01,Georgia,13,654950,10610,10885,22,51704,307
2021-01-01,Guam,66,8295,123,9,0,58,1
2021-01-01,Hawaii,15,21736,287,277,1,875,4
2021-01-01,Idaho,16,141388,1438,0,0,6005,85
2021-01-01,Illinois,17,966287,17979,447,0,33860,824
2021-01-01,Indiana,18,520750,8371,6295,108,29625,601
2021-01-01,Iowa,19,282980,3898,1268,7,8714,154
2021-01-01,Kansas,20,230352,2879,4897,138,17276,372
2021-01-01,Kentucky,21,269470,2956,642,0,15646,174
2021-01-01,Louisiana,22,315275,7488,0,0,18776,216
2021-01-01,Maine,23,24201,347,0,0,2654,28
2021-01-01,Maryland,24,280387,5942,3553,47,17061,283
2021-01-01,Massachusetts,25,375178,12423,0,0,33253,460
2021-01-01,Michigan,26,526845,13011,177,1,19158,605
2021-01-01,Minnesota,27,415361,5382,0,0,10899,273
2021-01-01,Mississippi,28,218386,4816,2575,29,14208,254
2021-01-01,Missouri,29,421217,5906,2580,19,20503,273
2021-01-01,Montana,30,81701,962,0,0,2635,44
2021-01-01,Nebraska,31,168567,1707,772,17,6607,113
2021-01-01,Nevada,32,227046,3146,1881,10,12969,203
2021-01-01,New Hampshire,33,44028,759,0,0,5126,69
2021-01-01,New Jersey,34,484882,19160,5501,118,28035,565
2021-01-01,New Mexico,35,144142,2504,1245,25,7520,195
2021-01-01,New York,36,996073,37733,17033,176,86950,994
2021-01-01,North Carolina,37,543976,6819,2906,8,45971,399
2021-01-01,North Dakota,38,92777,1316,275,17,1548,45
2021-01-01,Northern Mariana Islands,69,122,2,0,0,4,0
2021-01-01,Ohio,39,700380,8962,0,0,46730,506
2021-01-01,Oklahoma,40,290936,2489,0,0,18383,161
2021-01-01,Oregon,41,115377,1501,1448,16,7544,70
2021-01-01,Pennsylvania,42,652952,16247,6892,227,50347,1355
2021-01-01,Puerto Rico,72,110669,1521,763,18,5630,89
2021-01-01,Rhode Island,44,87949,1777,0,0,5883,73
2021-01-01,South Carolina,45,307507,5296,0,0,22479,253
2021-01-01,South Dakota,46,99164,1488,0,0,2618,58
2021-01-01,Tennessee,47,572579,6846,0,0,31312,479
2021-01-01,Texas,48,1779123,28434,7798,279,116782,1392
2021-01-01,Utah,49,276612,1273,0,3,16023,68
2021-01-01,Vermont,50,7412,136,0,0,631,16
2021-01-01,Virgin Islands,78,2036,23,5,0,57,0
2021-01-01,Virginia,51,354766,5081,5182,49,26773,261
2021-01-01,Washington,53,251585,3523,521,0,13896,255
2021-01-01,West Virginia,54,87820,1361,2486,23,8984,114
2021-01-01,Wisconsin,55,522523,5257,2085,12,17178,229
2021-01-01,Wyoming,56,44409,438,0,0,1745,65
2021-01-02,Alabama,01,369458,4872,3711,0,26000,187
2021-01-02,Alaska,02,47549,207,809,9,2302,15
2021-01-02,Arizona,04,539162,9061,8895,46,45885,637
2021-01-02,Arkansas,05,231442,3729,2000,18,17473,288
2021-01-02,California,06,2397923,26542,52197,306,268245,2321
2021-01-02,Colorado,08,340454,4976,2097,40,15585,324
2021-01-02,Connecticut,09,190120,6099,4412,104,17377,308
2021-01-02,Delaware,10,58873,930,809,0,4400,35
2021-01-02,District of Columbia,11,29509,792,257,4,1799,30
2021-01-02,Florida,12,1354825,21889,31518,217,90245,755
2021-01-02,Georgia,13,662077,10612,7127,2,54944,260
2021-01-02,Guam,66,8295,124,0,1,57,2
2021-01-02,Hawaii,15,21895,287,159,0,925,4
2021-01-02,Idaho,16,142290,1451,902,13,6404,94
2021-01-02,Illinois,17,977677,18217,11390,238,41828,992
2021-01-02,Indiana,18,526065,8410,5315,39,31098,609
2021-01-02,Iowa,19,283895,3946,915,48,9102,202
2021-01-02,Kansas,20,230352,2879,0,0,17261,372
2021-01-02,Kentucky,21,275803,2999,6333,43,18350,178
2021-01-02,Louisiana,22,315275,7488,0,0,18776,216
2021-01-02,Maine,23,25245,358,1044,11,3698,39
2021-01-02,Maryland,24,283339,5967,2952,25,17733,287
2021-01-02,Massachusetts,25,384181,12502,9003,79,34579,492
2021-01-02,Michigan,26,535355,13296,8510,285,20333,616
2021-01-02,Minnesota,27,417891,5436,2530,54,11287,270
2021-01-02,Mississippi,28,220277,4840,1891,24,15254,275
2021-01-02,Missouri,29,423894,5910,2677,4,21550,268
2021-01-02,Montana,30,81991,971,290,9,2470,52
2021-01-02,Nebraska,31,169330,1708,763,1,7058,113
2021-01-02,Nevada,32,229601,3158,2555,12,13272,207
2021-01-02,New Hampshire,33,45184,769,1156,10,5251,68
2021-01-02,New Jersey,34,490393,19187,5511,27,29547,574
2021-01-02,New Mexico,35,145379,2536,1237,32,8152,218
2021-01-02,New York,36,1011922,37854,15849,121,91751,984
2021-01-02,North Carolina,37,559942,6933,15966,114,45218,359
2021-01-02,North Dakota,38,92898,1317,121,1,1536,46
2021-01-02,Northern Mariana Islands,69,122,2,0,0,0,0
2021-01-02,Ohio,39,714673,9017,14293,55,50005,541
2021-01-02,Oklahoma,40,296055,2527,5119,38,19547,170
2021-01-02,Oregon,41,116348,1503,971,2,8000,72
2021-01-02,Pennsylvania,42,661731,16270,8779,23,52049,1355
2021-01-02,Puerto Rico,72,111547,1526,878,5,5489,94
2021-01-02,Rhode Island,44,87949,1777,0,0,5883,73
2021-01-02,South Carolina,45,312718,5385,5211,89,23826,261
2021-01-02,South Dakota,46,99829,1501,665,13,2866,55
2021-01-02,Tennessee,47,589406,6908,16827,62,43161,526
2021-01-02,Texas,48,1793020,28508,13897,74,124930,1446
2021-01-02,Utah,49,281747,1294,5135,21,17669,82
2021-01-02,Vermont,50,7689,139,277,3,723,18
2021-01-02,Virgin Islands,78,2042,23,6,0,63,0
2021-01-02,Virginia,51,358755,5117,3989,36,29178,277
2021-01-02,Washington,53,253290,3524,1705,1,12527,241
2021-01-02,West Virginia,54,89327,1373,1507,12,9150,120
2021-01-02,Wisconsin,55,523652,5259,1129,2,17630,227
2021-01-02,Wyoming,56,44573,438,164,0,1427,65
2021-01-03,Alabama,01,371934,4873,2476,1,26306,182
2021-01-03,Alaska,02,47846,207,297,0,2299,15
2021-01-03,Arizona,04,556384,9061,17222,0,61895,634
2021-01-03,Arkansas,05,233475,3749,2033,20,18598,267
2021-01-03,California,06,2433838,26635,35915,93,266605,2352
2021-01-03,Colorado,08,342494,4997,2040,21,16218,337
2021-01-03,Connecticut,09,190120,6099,0,0,17377,308
2021-01-03,Delaware,10,59484,930,611,0,4427,33
2021-01-03,District of Columbia,11,29764,794,255,2,1562,26
2021-01-03,Florida,12,1365428,21986,10603,97,93457,775
2021-01-03,Georgia,13,667705,10616,5628,4,57131,260
2021-01-03,Guam,66,8296,124,1,0,57,2
2021-01-03,Hawaii,15,22017,287,122,0,953,4
2021-01-03,Idaho,16,142568,1451,278,0,6287,94
2021-01-03,Illinois,17,982105,18322,4428,105,42434,986
2021-01-03,Indiana,18,529054,8475,2989,65,32259,632
2021-01-03,Iowa,19,284715,3946,820,0,9416,201
2021-01-03,Kansas,20,230352,2879,0,0,17179,372
2021-01-03,Kentucky,21,278478,3013,2675,14,19658,168
2021-01-03,Louisiana,22,321058,7537,5783,49,21336,246
2021-01-03,Maine,23,25592,359,347,1,3712,36
2021-01-03,Maryland,24,285487,5994,2148,27,18032,282
2021-01-03,Massachusetts,25,387662,12610,3481,108,34926,500
2021-01-03,Michigan,26,535582,13296,227,0,20468,616
2021-01-03,Minnesota,27,420603,5489,2712,53,11483,283
2021-01-03,Mississippi,28,222061,4871,1784,31,15673,265
2021-01-03,Missouri,29,426489,5928,2595,18,22288,272
2021-01-03,Montana,30,82381,972,390,1,2601,48
2021-01-03,Nebraska,31,170037,1708,707,0,7151,113
2021-01-03,Nevada,32,231869,3195,2268,37,14216,230
2021-01-03,New Hampshire,33,46450,780,1266,11,5641,72
2021-01-03,New Jersey,34,494063,19208,3670,21,30897,578
2021-01-03,New Mexico,35,146394,2553,1015,17,8426,205
2021-01-03,New York,36,1024154,38001,12232,147,95778,1001
2021-01-03,North Carolina,37,565260,6963,5318,30,47811,371
2021-01-03,North Dakota,38,93048,1317,150,0,1576,44
2021-01-03,Northern Mariana Islands,69,122,2,0,0,0,0
2021-01-03,Ohio,39,721481,9076,6808,59,50956,567
2021-01-03,Oklahoma,40,304072,2547,8017,20,24933,177
2021-01-03,Oregon,41,117745,1510,1397,7,8011,74
2021-01-03,Pennsylvania,42,666207,16324,4476,54,51904,1284
2021-01-03,Puerto Rico,72,111784,1545,237,19,4942,100
2021-01-03,Rhode Island,44,87949,1777,0,0,5883,73
2021-01-03,South Carolina,45,321669,5469,8951,84,25490,314
2021-01-03,South Dakota,46,100532,1513,703,12,3142,67
2021-01-03,Tennessee,47,593363,6962,3957,54,44064,511
2021-01-03,Texas,48,1809227,28554,16207,46,118465,1444
2021-01-03,Utah,49,283473,1301,1726,7,18599,87
2021-01-03,Vermont,50,7793,140,104,1,764,13
2021-01-03,Virgin Islands,78,2042,23,0,0,63,0
2021-01-03,Virginia,51,363765,5124,5010,7,30189,270
2021-01-03,Washington,53,258557,3524,5267,0,17521,241
2021-01-03,West Virginia,54,91058,1376,1731,3,10348,122
2021-01-03,Wisconsin,55,526245,5264,2593,5,17665,222
2021-01-03,Wyoming,56,44875,438,302,0,1675,65
2021-01-04,Alabama,01,374095,4878,2161,5,26198,166
2021-01-04,Alaska,02,48110,209,264,2,2436,17
2021-01-04,Arizona,04,561542,9064,5158,3,56926,595
2021-01-04,Arkansas,05,234781,3800,1306,51,18253,263
2021-01-04,California,06,2474561,26995,40723,360,265608,2466
2021-01-04,Colorado,08,345239,5011,2745,14,16990,312
2021-01-04,Connecticut,09,194636,6168,4516,69,13436,264
2021-01-04,Delaware,10,60333,937,849,7,4845,39
2021-01-04,District of Columbia,11,29904,797,140,3,1562,26
2021-01-04,Florida,12,1376684,22089,11256,103,96515,782
2021-01-04,Georgia,13,672849,10623,5144,7,58133,260
2021-01-04,Guam,66,8313,124,17,0,63,2
2021-01-04,Hawaii,15,22092,287,75,0,983,4
2021-01-04,Idaho,16,143833,1462,1265,11,6384,81
2021-01-04,Illinois,17,987459,18414,5354,92,43057,938
2021-01-04,Indiana,18,532671,8514,3617,39,33415,628
2021-01-04,Iowa,19,286356,3992,1641,46,9707,247
2021-01-04,Kansas,20,234390,2897,4038,18,15295,349
2021-01-04,Kentucky,21,282097,3067,3619,54,21088,196
2021-01-04,Louisiana,22,322181,7585,1123,48,21642,249
2021-01-04,Maine,23,25968,360,376,1,3649,34
2021-01-04,Maryland,24,287970,6027,2483,33,18528,287
2021-01-04,Massachusetts,25,392582,12669,4920,59,35648,511
2021-01-04,Michigan,26,541158,13381,5576,85,22370,637
2021-01-04,Minnesota,27,423747,5502,3144,13,13550,283
2021-01-04,Mississippi,28,223677,4884,1616,13,15588,250
2021-01-04,Missouri,29,429745,5941,3256,13,22552,273
2021-01-04,Montana,30,82753,975,372,3,2673,48
2021-01-04,Nebraska,31,170778,1727,741,19,6875,102
2021-01-04,Nevada,32,233324,3209,1455,14,14671,236
2021-01-04,New Hampshire,33,47328,781,878,1,5658,66
2021-01-04,New Jersey,34,545155,19244,51092,36,79245,593
2021-01-04,New Mexico,35,147315,2576,921,23,8656,192
2021-01-04,New York,36,1035396,38167,11242,166,96686,1049
2021-01-04,North Carolina,37,572018,7000,6758,37,50028,399
2021-01-04,North Dakota,38,93247,1319,199,2,1682,42
2021-01-04,Northern Mariana Islands,69,122,2,0,0,0,0
2021-01-04,Ohio,39,727423,9143,5942,67,52379,572
2021-01-04,Oklahoma,40,306771,2552,2699,5,24184,169
2021-01-04,Oregon,41,118473,1517,728,7,8170,79
2021-01-04,Pennsylvania,42,670769,16394,4562,70,51344,1280
2021-01-04,Puerto Rico,72,112420,1555,636,10,5147,99
2021-01-04,Rhode Island,44,92708,1855,4759,78,7106,113
2021-01-04,South Carolina,45,325472,5484,3803,15,27422,311
2021-01-04,South Dakota,46,100643,1513,111,0,2985,67
2021-01-04,Tennessee,47,597201,7101,3838,139,44407,577
2021-01-04,Texas,48,1832342,28681,23115,127,121110,1436
2021-01-04,Utah,49,285633,1307,2160,6,19043,84
2021-01-04,Vermont,50,7873,144,80,4,753,15
2021-01-04,Virgin Islands,78,2042,23,0,0,63,0
2021-01-04,Virginia,51,367536,5132,3771,8,31361,271
2021-01-04,Washington,53,261328,3558,2771,34,17781,258
2021-01-04,West Virginia,54,91886,1396,828,20,10450,133
2021-01-04,Wisconsin,55,527871,5273,1626,9,17734,208
2021-01-04,Wyoming,56,45247,438,372,0,1543,33
2021-01-05,Alabama,01,379593,4886,5498,8,27789,149
2021-01-05,Alaska,02,48302,209,192,0,2446,16
2021-01-05,Arizona,04,571676,9354,10134,290,61128,707
2021-01-05,Arkansas,05,238888,3836,4107,36,19642,233
2021-01-05,California,06,2511822,27486,37261,491,268703,2532
2021-01-05,Colorado,08,348483,5058,3244,47,18365,300
2021-01-05,Connecticut,09,196968,6192,2332,24,15001,268
2021-01-05,Delaware,10,61100,947,767,10,4911,49
2021-01-05,District of Columbia,11,30166,801,262,4,1631,26
2021-01-05,Florida,12,1392115,22187,15431,98,99871,779
2021-01-05,Georgia,13,682749,10725,9900,102,58848,286
2021-01-05,Guam,66,8326,124,13,0,64,2
2021-01-05,Hawaii,15,22199,287,107,0,1019,4
2021-01-05,Idaho,16,145134,1474,1301,12,6225,78
2021-01-05,Illinois,17,994511,18569,7052,155,44389,963
2021-01-05,Indiana,18,536084,8663,3413,149,32842,612
2021-01-05,Iowa,19,288298,3999,1942,7,9988,187
2021-01-05,Kansas,20,234700,2897,310,0,15285,349
2021-01-05,Kentucky,21,284545,3093,2448,26,20395,190
2021-01-05,Louisiana,22,326648,7635,4467,50,22163,238
2021-01-05,Maine,23,26565,369,597,9,3656,36
2021-01-05,Maryland,24,289927,6082,1957,55,18660,279
2021-01-05,Massachusetts,25,397202,12734,4620,65,36123,516
2021-01-05,Michigan,26,544276,13598,3118,217,21713,642
2021-01-05,Minnesota,27,425320,5520,1573,18,14151,265
2021-01-05,Mississippi,28,225444,4975,1767,91,15412,256
2021-01-05,Missouri,29,432830,6123,3085,182,22496,357
2021-01-05,Montana,30,83529,1006,776,31,3013,67
2021-01-05,Nebraska,31,172067,1747,1289,20,7175,106
2021-01-05,Nevada,32,235710,3246,2386,37,15332,211
2021-01-05,New Hampshire,33,47992,792,664,11,5295,57
2021-01-05,New Jersey,34,551419,19382,6264,138,81852,605
2021-01-05,New Mexico,35,148499,2596,1184,20,8591,191
2021-01-05,New York,36,1048538,38315,13142,148,97808,1059
2021-01-05,North Carolina,37,578309,7080,6291,80,51870,450
2021-01-05,North Dakota,38,93501,1336,254,17,1665,53
2021-01-05,Northern Mariana Islands,69,122,2,0,0,0,0
2021-01-05,Ohio,39,735003,9247,7580,104,52433,525
2021-01-05,Oklahoma,40,308268,2571,1497,19,24487,166
2021-01-05,Oregon,41,119508,1550,1035,33,8250,93
2021-01-05,Pennsylvania,42,679760,16583,8991,189,51677,1194
2021-01-05,Puerto Rico,72,112934,1562,514,7,3529,102
2021-01-05,Rhode Island,44,93852,1870,1144,15,7063,110
2021-01-05,South Carolina,45,328073,5498,2601,14,27471,300
2021-01-05,South Dakota,46,101076,1513,433,0,2918,67
2021-01-05,Tennessee,47,602397,7200,5196,99,44843,553
2021-01-05,Texas,48,1863348,28949,31006,268,128313,1450
2021-01-05,Utah,49,288951,1314,3318,7,19625,76
2021-01-05,Vermont,50,8038,149,165,5,836,19
2021-01-05,Virgin Islands,78,2042,23,0,0,63,0
2021-01-05,Virginia,51,371913,5191,4377,59,31616,271
2021-01-05,Washington,53,263713,3611,2385,53,18021,178
2021-01-05,West Virginia,54,93162,1442,1276,46,10389,158
2021-01-05,Wisconsin,55,531890,5370,4019,97,18834,213
2021-01-05,Wyoming,56,45569,464,322,26,1646,59
2021-01-06,Alabama,01,384184,4994,4591,108,27364,220
2021-01-06,Alaska,02,48636,211,334,2,2395,16
2021-01-06,Arizona,04,578623,9467,6947,113,63257,741
2021-01-06,Arkansas,05,242593,3901,3705,65,20163,264
2021-01-06,California,06,2548733,28040,36911,554,273228,2649
2021-01-06,Colorado,08,350560,5080,2077,22,17874,258
2021-01-06,Connecticut,09,199454,6230,2486,38,15791,266
2021-01-06,Delaware,10,61729,947,629,0,5133,26
2021-01-06,District of Columbia,11,30482,806,316,5,1724,26
2021-01-06,Florida,12,1409898,22316,17783,129,103783,771
2021-01-06,Georgia,13,690137,10814,7388,89,57276,311
2021-01-06,Guam,66,8347,124,21,0,70,2
2021-01-06,Hawaii,15,22325,297,126,10,1041,14
2021-01-06,Idaho,16,146322,1495,1188,21,6172,86
2021-01-06,Illinois,17,1001955,18738,7444,169,44102,925
2021-01-06,Indiana,18,542235,8743,6151,80,34256,583
2021-01-06,Iowa,19,290776,4060,2478,61,10709,238
2021-01-06,Kansas,20,239988,3027,5288,130,14627,286
2021-01-06,Kentucky,21,289992,3135,5447,42,22002,192
2021-01-06,Louisiana,22,333524,7681,6876,46,22295,233
2021-01-06,Maine,23,27090,372,525,3,3591,38
2021-01-06,Maryland,24,293079,6132,3152,50,19198,284
2021-01-06,Massachusetts,25,404053,12836,6851,102,36135,498
2021-01-06,Michigan,26,548875,13657,4599,59,22474,649
2021-01-06,Minnesota,27,427655,5596,2335,76,14489,275
2021-01-06,Mississippi,28,228235,5013,2791,38,15180,266
2021-01-06,Missouri,29,435687,6167,2857,44,21923,321
2021-01-06,Montana,30,84155,1015,626,9,2803,65
2021-01-06,Nebraska,31,173625,1756,1558,9,7240,105
2021-01-06,Nevada,32,237775,3301,2065,55,14742,220
2021-01-06,New Hampshire,33,48838,816,846,24,5596,75
2021-01-06,New Jersey,34,557271,19523,5852,141,82986,571
2021-01-06,New Mexico,35,149984,2643,1485,47,8765,205
2021-01-06,New York,36,1064554,38486,16016,171,100907,1074
